image_name,image_idx,a,b,mse_err
D:/fivekdataset_big/input/train/a0694-LS051026_day_2_arive46.tif,692,1.7441866741999532,0.21105918430580958,0.017074953005079135
D:/fivekdataset_big/input/train/a0695-Ja_Pe-100.tif,693,1.8877662717986816,0.1832705130072912,0.017244749707658033
D:/fivekdataset_big/input/train/a0696-DSC_0004-3.tif,694,1.8462499078512136,0.1156500358321196,0.011544548915438413
D:/fivekdataset_big/input/train/a0697-IMG_4796.tif,695,1.4827684825458862,0.2578223351159576,0.013679632964568901
D:/fivekdataset_big/input/train/a0698-20070825_101950__E6B9284.tif,696,1.8744102235913191,0.08998391452487754,0.006218806235540826
D:/fivekdataset_big/input/train/a0699-050819_170534__I2E7771.tif,697,2.3401060493950796,0.09594589925597939,0.006392372983870408
D:/fivekdataset_big/input/train/a0700-IMG_2879.tif,698,1.9615865712691993,0.17098795082961668,0.006279890863083499
D:/fivekdataset_big/input/train/a0701-jn_2007_12_10__BU_CRUISE_001.tif,699,1.784807009095775,0.1451319484416004,0.010742076017695737
D:/fivekdataset_big/input/train/a0702-dgw_091.tif,700,2.6380766569778773,0.22034557977392286,0.015625981819784914
D:/fivekdataset_big/input/train/a0703-IMG_4226.tif,701,1.4066487203601703,0.23498218229830245,0.005716814677699273
D:/fivekdataset_big/input/train/a0704-jmac_MG_0617.tif,702,1.8073391947812305,0.16082504729157052,0.011728613174607676
D:/fivekdataset_big/input/train/a0705-WP_CRW_4059.tif,703,1.5137254200438301,0.1541237873937969,0.01412428363286054
D:/fivekdataset_big/input/train/a0706-kme_217.tif,704,1.6148169822447331,0.1582376781346102,0.014030217022702862
D:/fivekdataset_big/input/train/a0707-07-12-01-at-15h31m07s-_MG_8670.tif,705,1.8479881082649414,0.19422519056945067,0.010684918276717541
D:/fivekdataset_big/input/train/a0708-20070210_164509__MG_6786.tif,706,2.0922791775320126,0.13960667648371644,0.012160373674507362
D:/fivekdataset_big/input/train/a0709-07-12-01-at-17h01m35s-_MG_8762.tif,707,2.4051250451846027,0.2271361602565481,0.016614939140742017
D:/fivekdataset_big/input/train/a0710-kme_329.tif,708,2.3696433050427266,0.11442925770985538,0.02021293071816042
D:/fivekdataset_big/input/train/a0711-WP_IMG_1592.tif,709,2.361198152681119,0.1910373193490477,0.01091704370951732
D:/fivekdataset_big/input/train/a0712-_DSC8911.tif,710,1.9234086509165773,0.16937037211187014,0.01242247072153697
D:/fivekdataset_big/input/train/a0713-IMG_1505.tif,711,2.2781769688424256,0.13608430260156285,0.013700759355733498
D:/fivekdataset_big/input/train/a0714-IMG_0089.tif,712,2.5603853866903985,0.39136627235943117,0.02741321467397108
D:/fivekdataset_big/input/train/a0715-060812_182920__MG_6255.tif,713,1.6068757575705268,0.15032491484095012,0.007176190059120937
D:/fivekdataset_big/input/train/a0716-MB_20030906_030.tif,714,1.6367800745031433,0.18945420324185683,0.014788226119842363
D:/fivekdataset_big/input/train/a0717-tc_DSC4256.tif,715,2.4342438691593,0.28841697571144653,0.010866060889840115
D:/fivekdataset_big/input/train/a0718-_DSC1333.tif,716,1.835120800243295,0.15586046002415851,0.014238795336431288
D:/fivekdataset_big/input/train/a0719-jmac_MG_5118.tif,717,2.0061170325652546,0.2374133654024098,0.02100380307746064
D:/fivekdataset_big/input/train/a0720-GrassleyCase-5419.tif,718,2.0499476527468117,0.21442352525896072,0.0131325737984905
D:/fivekdataset_big/input/train/a0721-IMG_3761.tif,719,1.9044113323479135,0.1916428758441833,0.010369658098143893
D:/fivekdataset_big/input/train/a0722-tc_DSC1969.tif,720,2.5954455730739996,0.1331525890046902,0.007882477509902334
D:/fivekdataset_big/input/train/a0723-NKIM_MG_6091.tif,721,2.071882446143896,0.2306385572510372,0.010170547330726344
D:/fivekdataset_big/input/train/a0724-IMG_4637.tif,722,2.0418578660908513,0.18668997697493447,0.013667556463166908
D:/fivekdataset_big/input/train/a0725-07-12-02-at-10h25m22s-_MG_8796.tif,723,1.6270141553710806,0.1963531325408135,0.00978907552365848
D:/fivekdataset_big/input/train/a0726-IMG_1669.tif,724,2.062203261115184,0.2404474503278254,0.025106274191082217
D:/fivekdataset_big/input/train/a0727-07-11-11-at-11h53m38s-_MG_4569.tif,725,1.8540518648106268,0.22575710293669046,0.017586332809094392
D:/fivekdataset_big/input/train/a0728-IMG_1733.tif,726,1.503055854016882,0.22941884270649468,0.007315516086991197
D:/fivekdataset_big/input/train/a0729-jmac_DSC3864.tif,727,2.2329088970268565,0.19385909380413566,0.013598577548749153
D:/fivekdataset_big/input/train/a0730-IMG_4792.tif,728,1.883656389937299,0.18981422399943698,0.0076966218878991135
D:/fivekdataset_big/input/train/a0731-IMG_3972.tif,729,1.7806054520099857,0.24394626295834868,0.012726698527073397
D:/fivekdataset_big/input/train/a0732-DSC_0075.tif,730,2.0303069055715337,0.14482150877274927,0.008051687819457174
D:/fivekdataset_big/input/train/a0733-WP_CRW_0495.tif,731,1.670821677418605,0.16492193711799571,0.0120726139855062
D:/fivekdataset_big/input/train/a0734-kme_229.tif,732,2.382816751270953,0.13889472141489356,0.029649584800332734
D:/fivekdataset_big/input/train/a0735-KE_-2091.tif,733,1.7746560324093688,0.2023642239808289,0.014281776404110564
D:/fivekdataset_big/input/train/a0736-_DGW6293.tif,734,2.861447058368982,0.17788514981977957,0.007835027493776178
D:/fivekdataset_big/input/train/a0737-07-09-22-at-20h14m16s-_Z9B3228.tif,735,1.6985667874921824,0.16113131490503868,0.018640094974103082
D:/fivekdataset_big/input/train/a0738-WP_CRW_9283.tif,736,1.754294780346565,0.15528440521789444,0.00845571919043605
D:/fivekdataset_big/input/train/a0739-IMG_0746.tif,737,2.8320793147252528,0.21059806838586975,0.004648157055705304
D:/fivekdataset_big/input/train/a0740-dvf_019.tif,738,1.6867061050194265,0.14658014696545044,0.0066817686280174005
D:/fivekdataset_big/input/train/a0741-kme_169.tif,739,1.8166590178073543,0.21418282476689024,0.010149587466134515
D:/fivekdataset_big/input/train/a0742-IMG_2429.tif,740,1.8047779028244697,0.2056880715435369,0.014198449289996157
D:/fivekdataset_big/input/train/a0743-_DSC6146.tif,741,1.7245688027606503,0.25097028830013385,0.023515497478863976
D:/fivekdataset_big/input/train/a0744-Ja_Pe-99.tif,742,1.6307783886914593,0.22152041521159094,0.009513738260159518
D:/fivekdataset_big/input/train/a0745-NKIM_117.tif,743,2.1322812714714576,0.20210789826513625,0.014493879810440315
D:/fivekdataset_big/input/train/a0746-050724_185230__I2E5154.tif,744,2.4754827539816446,0.175783851572263,0.010442433793866855
D:/fivekdataset_big/input/train/a0747-dgw_033.tif,745,1.8493031707586496,0.20924781588682767,0.010947056845816774
D:/fivekdataset_big/input/train/a0748-kme_222.tif,746,2.7200218671895127,0.1667720977125399,0.007289564168175131
D:/fivekdataset_big/input/train/a0749-WP_CRW_9500.tif,747,2.069193720881397,0.15013904226655583,0.007939372446631556
D:/fivekdataset_big/input/train/a0750-IMG_1874.tif,748,1.4888650237226306,0.20975296634810967,0.007325971544013056
D:/fivekdataset_big/input/train/a0751-kme_582.tif,749,3.850651965921587,0.06046242409545194,0.020911971846740925
